cost,charging_points,pay_at_location,is_operational,latitude,longitude,operator,connection_type,Address
See Chargepoint website for fees.,1,Unknown,true,-35.79139611,137.2638059,(Unknown Operator),Type 1 (J1772),"Wedgewood Road, Parndana, Kangaroo Island Council, South Australia, 5223, Australia"
See Chargepoint website,1,Unknown,true,-35.65558762,137.6381993,ChargePoint,Type 1 (J1772),"Murray Street, Kingscote, Kangaroo Island Council, South Australia, 5223, Australia"
See website or phone for fees,1,Unknown,true,-35.71829455,137.9385531,ChargePoint,Type 1 (J1772),"Middle Terrace, Penneshaw, Kangaroo Island Council, South Australia, 5222, Australia"
Free,3,Unknown,true,-34.94235097,138.6419463,ChargePoint,Type 1 (J1772),"Burnside Village Shopping Centre, Portrush Road, Linden Park, Adelaide, City of Burnside, South Australia, 5065, Australia"
Free,1,Unknown,false,-34.97828278,138.5735607,ChargePoint,Type 1 (J1772),"South Road, Edwardstown, Adelaide, City of Marion, South Australia, 5039, Australia"
Free,1,Unknown,true,-34.59648071,138.7498301,ChargePoint,Type 1 (J1772),"Lyndoch Road, Gawler East, Adelaide, Town of Gawler, South Australia, 5118, Australia"
Free,1,Unknown,true,-34.94949638,138.876881,(Unknown Operator),Type 1 (J1772),"93, Onkaparinga Valley Scenic Drive, Woodside, Adelaide Hills Council, South Australia, 5244, Australia"
Free,1,Unknown,true,-35.55767744,138.612383,Chargestar (AU),Type 1 (J1772),"Victoria Street, Victor Harbor, City of Victor Harbor, South Australia, 5211, Australia"
Free,1,Unknown,true,-35.26113526,138.8918316,Chargestar (AU),Type 1 (J1772),"Strathalbyn, South Terrace, Strathalbyn, Alexandrina Council, South Australia, 5255, Australia"
Free,1,Unknown,true,-35.44700133,138.3188421,Chargestar (AU),Type 1 (J1772),"Edwards Avenue, Normanville, The District Council of Yankalilla, South Australia, 5204, Australia"
Free,2,Unknown,true,-35.50292399,138.7841034,Chargestar (AU),Type 1 (J1772),"Goolwa Visitor Information Centre, 4, Goolwa Terrace, Goolwa, Alexandrina Council, South Australia, 5214, Australia"
Free,1,Unknown,true,-35.55389802,138.6219585,Chargestar (AU),Type 1 (J1772),"Coral Street, Victor Harbor, City of Victor Harbor, South Australia, 5211, Australia"
Free,2,Unknown,true,-35.0812612,138.8692225,(Unknown Operator),Type 1 (J1772),"Mount Barker District Soldiers' Memorial Hospital, Willow Drive, Mount Barker, Mount Barker District Council, South Australia, 5251, Australia"
AC 22kW - Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (minimum fee of $1 applies after first hour) - DC fast charging $0.30/kWh,4,Unknown,true,-34.92756569,138.5951847,Chargefox,CHAdeMO,"UPark Andrew, Bowen Street, Adelaide, Adelaide City Council, South Australia, 5000, Australia"
$0.52/kWh,6,false,true,-30.281439,153.131666,Tesla (Tesla-only charging),CCS (Type 2),"Park Beach Plaza, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia"
Free,2,Unknown,true,-32.03965933,115.9043979,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,"Willeri Drive, Parkwood, City of Canning, Western Australia, 6147, Australia"
AUD 0.42/kWh;other tariffs for older cars,6,false,true,-36.752887,145.573418,Tesla (Tesla-only charging),CCS (Type 2),"Kirkland Avenue, Euroa, Shire of Strathbogie, Victoria, 3666, Australia"
AUD 0.68/kWh;other tariffs for older cars,6,false,true,-33.31962902,115.7177272,Tesla (Tesla-only charging),CCS (Type 2),"Recreation Drive, Eaton, Shire Of Dardanup, Western Australia, 6232, Australia"
AUD 0.42/kWh;other tariffs for older cars,3,false,true,-36.71591548,142.1965019,Tesla (Tesla-only charging),CCS (Type 2),"B240, Horsham, Rural City of Horsham, Victoria, 3400, Australia"
$0.52/kWh,4,false,true,-33.8485,138.618157,Tesla (including non-tesla),CCS (Type 2),"Tesla Supercharger, Horrocks Highway, Clare, Clare and Gilbert Valleys Council, South Australia, 5453, Australia"
AUD 0.42/kWh;other tariffs for older cars,4,false,true,-34.927555,138.595225,Tesla (Tesla-only charging),CCS (Type 2),"Franklin Street Charging Station, Bowen Street, Adelaide, Adelaide City Council, South Australia, 5000, Australia"
AUD 0.42/kWh;other tariffs for older cars,4,false,true,-36.099082,140.355645,Tesla (Tesla-only charging),CCS (Type 2),"Heritage Street, Keith, Tatiara District Council, South Australia, 5267, Australia"
AUD 0.42/kWh;other tariffs for older cars,4,false,true,-27.451699,153.040473,Tesla (Tesla-only charging),CCS (Type 2),"Tesla Supercharger, Ann Street, Fortitude Valley, Greater Brisbane, Queensland, 4006, Australia"
See chargefox app for current rates.,1,false,true,-31.94271874,115.8213075,Chargefox,Type 2 (Socket Only),"Roydhouse Street, Subiaco, City of Subiaco, Western Australia, 6008, Australia"
AUD 0.42/kWh;other tariffs for older cars,4,false,true,-36.235522,149.126794,Tesla (Tesla-only charging),CCS (Type 2),"Tesla Supercharger, Commissioner Street, Cooma, Snowy Monaro Regional Council, New South Wales, 2630, Australia"
$0.52/kWh,8,false,true,-34.755597,149.720984,Tesla (Tesla-only charging),CCS (Type 2),"Sloane Street, Goulburn, Goulburn Mulwaree Council, New South Wales, 2580, Australia"
AUD 0.42/kWh;other tariffs for older cars,6,false,true,-37.534601,143.822503,Tesla (Tesla-only charging),CCS (Type 2),"HomeCo, Gillies Street North, Wendouree, Ballarat, City of Ballarat, Victoria, 3355, Australia"
$0.52/kWh,6,false,true,-35.002106,148.109934,Tesla (Tesla-only charging),CCS (Type 2),"Tesla Supercharger, Annie Pyers Drive, Gundagai, Cootamundra-Gundagai Regional Council, New South Wales, 2722, Australia"
$0.52/kWh,6,false,true,-32.787812,151.727704,Tesla (Tesla-only charging),CCS (Type 2),"Tesla Supercharger, Pacific Highway, Heatherbrae, Newcastle-Maitland, Port Stephens Council, New South Wales, 2324, Australia"
AUD 0.42/kWh;other tariffs for older cars,6,false,true,-36.12386,146.889963,Tesla (Tesla-only charging),CCS (Type 2),"Havelock Street, Wodonga, City of Wodonga, Victoria, 3690, Australia"
AUD 0.52/kWh,6,false,true,-31.4361,152.823582,Tesla (Tesla-only charging),CCS (Type 2),"Winery Drive, Fernbank Creek, Port Macquarie-Hastings Council, New South Wales, 2444, Australia"
AUD 0.42/kWh;other tariffs for older cars,6,false,true,-28.749539,153.534722,Tesla (including non-tesla),CCS (Type 2),"Hinterland Way, Knockrow, Ballina Shire Council, New South Wales, 2479, Australia"
Contact owner ,2,false,true,-24.88376847,113.6551714,(Business Owner at Location),Type 2 (Tethered Connector) ,"Camel Lane, Brockman, Carnarvon, Shire Of Carnarvon, Western Australia, Australia"
Free,2,false,true,-32.130421,115.853806,(Business Owner at Location),Type 2 (Socket Only),"Wentworth Parade, Success, City of Cockburn, Western Australia, 6164, Australia"
Free,2,false,Unknown,-36.6758307,146.8883634,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,"6619, Great Alpine Road, Porepunkah, Ovens, Alpine Shire, Victoria, 3739, Australia"
Unknown,1,false,true,-28.8707201,153.5632833,(Business Owner at Location),Type 2 (Tethered Connector) ,"Ballina Day Surgery, 46, Tamar Street, Ballina CBD, Ballina, Ballina Shire Council, New South Wales, 2478, Australia"
Free,1,false,true,-33.0212628,115.7344491,(Business Owner at Location),Type I (AS 3112),"Forrest Highway, Preston Beach, Myalup, Shire Of Harvey, Western Australia, Australia"
$0.45 per kWh,2,false,true,-32.13116327,115.8567524,Chargestar (AU),Type 2 (Socket Only),"Gateways Shopping Centre North Access, Success, City of Cockburn, Western Australia, 6164, Australia"
Free,1,Unknown,true,-31.9465882,115.8684012,(Unknown Operator),Type 1 (J1772),"Brewer Street, Perth, City of Vincent, Western Australia, 6003, Australia"
Free,2,false,true,-32.3320382,115.8154378,(Business Owner at Location),Type 2 (Socket Only),"Kmart, Norseman Approach, Baldivis, City of Rockingham, Western Australia, 6171, Australia"
Free,1,Unknown,true,-33.57468103,115.8245254,RAC Electric Highway/ChargeStar,CHAdeMO,"Crowley Place, Donnybrook, Shire Of Donnybrook-Balingup, Western Australia, 6239, Australia"
Free,2,false,true,-33.079053,115.896327,Chargefox,CHAdeMO,"Gibbs Street, Harvey, Shire Of Harvey, Western Australia, 6220, Australia"
$0.45 per kWh,1,false,true,-33.616195,115.107246,Chargefox,CHAdeMO,"Dunsborough Place, Dunsborough, City Of Busselton, Western Australia, 6281, Australia"
Free,1,Unknown,true,-33.979816,115.763459,Chargestar (AU),CHAdeMO,"Adam Street, Nannup, Shire Of Nannup, Western Australia, 6275, Australia"
45c/kwh + 30c,2,false,true,-33.95358142,115.0708966,Chargefox,Type 2 (Socket Only),"Wallcliffe Road, Margaret River, Shire Of Augusta Margaret River, Western Australia, 6285, Australia"
See operators website,1,false,true,-34.315148,115.158737,Chargefox,CHAdeMO,"Bussell Highway, Augusta, Shire Of Augusta Margaret River, Western Australia, 6290, Australia"
Free,1,Unknown,true,-31.483285,118.249168,(Business Owner at Location),Unknown,"Gabo Avenue, Merredin, Shire Of Merredin, Western Australia, 6415, Australia"
Free,2,false,true,-31.22920144,119.3285188,(Business Owner at Location),Unknown,"Canopus Street, Southern Cross, Shire Of Yilgarn, Western Australia, Australia"
$35,1,true,true,-32.19640259,121.7761625,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Sinclair Street, Norseman, Shire Of Dundas, Western Australia, Australia"
$1/kWh,1,Unknown,true,-32.35195071,123.6171018,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Balladonia Roadhouse, Eyre Highway, Balladonia, Fraser Range, Shire Of Dundas, Western Australia, Australia"
Free,1,true,true,-31.63874112,129.003294,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Border Village Roadhouse, Eyre Highway, Border Village, Nullarbor, Pastoral Unincorporated Area, South Australia, 5690, Australia"
$32 fixed charge,1,Unknown,true,-31.4502257,130.8962769,(Unknown Operator),CCS (Type 2),"Nullabor Roadhouse, Eyre Highway, Nullarbor, Yalata, Pastoral Unincorporated Area, South Australia, 5690, Australia"
"$0.88 / kWh, or $25 with accommodation",1,Unknown,true,-31.67718274,128.8833721,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Eucla Roadhouse, Eucla Telegraph Station Road, Eucla, Shire Of Dundas, Western Australia, Australia"
Free,2,Unknown,true,-35.00825619,138.5749081,(Business Owner at Location),CCS (Type 2),"Tonsley Boulevard, Tonsley Innovation District, Tonsley, Adelaide, City of Marion, South Australia, 5042, Australia"
if you are not a member of Charge Point ask at the desk of the Visitor Centre 9 am - 5pmfor help. ,1,false,true,-34.4499721,150.451723,ChargePoint,Type 1 (J1772),"Main Street, Mittagong, Wingecarribee Shire Council, New South Wales, 2575, Australia"
Free,2,Unknown,true,-37.8682677,144.9895699,(Unknown Operator),Type 2 (Socket Only),"162A, Carlisle Street, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
Free,2,Unknown,Unknown,-38.016591,145.292402,POD Point (UK),Type 2 (Socket Only),"397, Princes Highway, Narre Warren, Melbourne, City of Casey, Victoria, 3805, Australia"
Pricing set to 50c per kWh of charging.,1,false,true,-35.42275,149.072389,Evie,CHAdeMO,"Anketell Street, Greenway, District of Tuggeranong, Australian Capital Territory, 2900, Australia"
Free,2,true,true,-33.8560032,151.2094239,Tesla (Tesla-only charging),Tesla (Model S/X),"Park Hyatt Sydney, 7, Hickson Road, The Rocks, Sydney CBD, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia"
Free,2,Unknown,true,-33.86940488,151.2082871,Tesla (Tesla-only charging),Tesla (Model S/X),"Pitt Street Mall, Sydney, Sydney CBD, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia"
Free,2,true,Unknown,-33.44847773,151.4454794,Tesla (Tesla-only charging),Tesla (Model S/X),"Crowne Plaza Terrigal, Pine Tree Lane, Terrigal, Central Coast Council, New South Wales, 2260, Australia"
15c/kWh,1,false,true,-31.97881287,115.8193731,The REV Project (UWA - Australia),CCS (Type 2),"University of Western Australia (Crawley Campus), 35, Stirling Highway, Crawley, City of Perth, Western Australia, 6009, Australia"
See operators website,1,false,true,-33.64583097,115.3419568,Chargefox,CHAdeMO,"Dunsborough to Busselton Shared Path, West Busselton, Busselton, City Of Busselton, Western Australia, Australia"
See operators website,2,false,true,-33.32361331,115.6377593,Chargefox,CHAdeMO,"Symmons Street, Bunbury, City Of Bunbury, Western Australia, 6230, Australia"
See operators website,2,false,true,-32.52766481,115.7212136,Chargefox,CHAdeMO,"Car Park, Mandurah Terrace, Mandurah, City of Mandurah, Western Australia, 6201, Australia"
Unknown,1,Unknown,Unknown,-37.82155,144.968518,Blink Charging,Type 1 (J1772),"The Arts Centre Theatres, St Kilda Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia"
Unknown,1,false,true,-37.958611,145.057267,(Unknown Operator),Unknown,"Southland Medical Centre, 50, Chesterville Road, Cheltenham, Melbourne, City of Kingston, Victoria, 3192, Australia"
AUD 0.42/kWh;other tariffs for older cars,4,Unknown,true,-37.83188636,144.995867,Tesla (Tesla-only charging),CCS (Type 2),"Building 3, 658, Church Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia"
Unknown,1,Unknown,Unknown,-42.87494,147.32169,ChargePoint,Type 1 (J1772),"Deep South Brewing Company, 220, Argyle Street, North Hobart, Hobart, City of Hobart, Tasmania, 7000, Australia"
Pay for parking,5,true,true,-31.66433686,115.7857664,(Business Owner at Location),Type I (AS 3112),"Wanneroo Raceway, Orchid Road, Nowergup, City of Wanneroo, Western Australia, 6031, Australia"
Unknown,1,Unknown,Unknown,-37.804609,144.972702,Blink Charging,Type 1 (J1772),"Carlton, Melbourne, City of Melbourne, Victoria, 3053, Australia"
Free,1,false,true,-31.79386698,115.8148599,Chargefox,Type 2 (Socket Only),"Nissan, Motor Parade, Wangara, City of Wanneroo, Western Australia, 6065, Australia"
Free,2,Unknown,true,-32.06929476,115.8410657,(Unknown Operator),Type 2 (Socket Only),"Murdoch, City of Melville, Western Australia, 6150, Australia"
Free,2,false,true,-31.91239036,115.8114284,The REV Project (UWA - Australia),Type 2 (Socket Only),"Newspaper House, 50, Hasler Road, Osborne Park, City of Stirling, Western Australia, 6134, Australia"
$0.60 per kwh,2,false,true,-31.947956,115.84884,Chargefox,CHAdeMO,"RAC Building, 832, Wellington Street, West Perth, City of Perth, Western Australia, 6005, Australia"
Free,1,Unknown,true,-31.956628,115.877066,(Business Owner at Location),Type 2 (Socket Only),"Horatio Street, East Perth, City of Perth, Western Australia, 6004, Australia"
Free,1,false,true,-31.943921,115.876775,The REV Project (UWA - Australia),Type 2 (Socket Only),"Chapman Street, Highgate, Perth, City of Vincent, Western Australia, 6050, Australia"
Free,1,Unknown,true,-31.869875,116.016412,The REV Project (UWA - Australia),Type 2 (Socket Only),"Railway Avenue, Middle Swan, City of Swan, Western Australia, 6056, Australia"
Pay - $37-41,1,Unknown,true,-32.522026,115.73014,(Business Owner at Location),Type I (AS 3112),"Mandurah Coastal Holiday Park, Mandurah Terrace, Mandurah, City of Mandurah, Western Australia, 6201, Australia"
$30 for the day,1,Unknown,true,-31.35043141,115.5013442,(Business Owner at Location),Type I (AS 3112),"Edwards Street, Guilderton, Shire Of Gingin, Western Australia, Australia"
Free,2,Unknown,true,-32.03159977,115.8096153,(Business Owner at Location),Type 2 (Socket Only),"Hislop Road, Attadale, City of Melville, Western Australia, 6156, Australia"
Pay - $1 per hour ,1,true,true,-32.546794,115.769441,(Business Owner at Location),Type I (AS 3112),"Webster Way, Furnissdale, Shire of Murray, Western Australia, 6210, Australia"
Free,9,Unknown,true,-31.386192,116.097473,(Unknown Operator),Type I (AS 3112),"Bindoon Oval, Great Northern Highway, Bindoon, Shire Of Chittering, Western Australia, 6502, Australia"
Free,1,Unknown,true,-31.54912009,115.6385842,(Business Owner at Location),Type I (AS 3112),"Marmion Avenue, Yanchep, City of Wanneroo, Western Australia, 6035, Australia"
Free,1,false,true,-31.97762927,115.8163448,The REV Project (UWA - Australia),Type 2 (Socket Only),"University of Western Australia (Crawley Campus), 35, Stirling Highway, Crawley, City of Perth, Western Australia, 6009, Australia"
Free,1,true,true,-31.957191,115.870132,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Hay Street, East Perth, Perth, City of Perth, Western Australia, 6004, Australia"
Free,2,true,true,-31.95378261,115.8628196,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"87-89, Pier Street, Perth, City of Perth, Western Australia, 6000, Australia"
Free,2,true,true,-31.952017,115.854262,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"CPP His Majesty's Car Park, Murray Street, Perth, City of Perth, Western Australia, 6000, Australia"
Free,2,true,true,-31.95144307,115.8608294,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Platforms 8, 9, Roe Street, Perth, City of Perth, Western Australia, 6000, Australia"
Free,2,true,true,-31.948616,115.856997,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Chung Wah Lane, Chinatown, Northbridge, City of Perth, Western Australia, 6000, Australia"
Contribution to electricity used is requested,1,Unknown,true,-34.282476,116.128461,(Business Owner at Location),Type I (AS 3112),"Middlesex Road, Middlesex, Shire Of Manjimup, Western Australia, 6258, Australia"
